code,name,family,file,size,register_dimensions,notes
GRRR,Route indicator urban route - 1 or 2 digits may have a letter,Guide Signs,ROUTE_INDICATOR_URBAN_ROUTE_1_OR_2_DIGITS_MAY_HAVE_A_LETTER_GRRR.svg,310x360 mm,a : Individual Sign Width 310 a : On Other Signs Width 200 b : Individual Sign Height 360 b : On Other Signs Height 240 c : Individual Sign indent 10 c : On Other Signs indent 8 d : Individual Sign border 15 d : On Other Signs border 12 Individual Sign Numeral 175E On Other Signs Numeral 120E,
GRRR,Route indicator urban route - 1 or 2 digits may have a letter,Guide Signs,ROUTE_INDICATOR_URBAN_ROUTE_1_OR_2_DIGITS_MAY_HAVE_A_LETTER_VAR2_GRRR.svg,200x239 mm,a : Individual Sign Width 310 a : On Other Signs Width 200 b : Individual Sign Height 360 b : On Other Signs Height 240 c : Individual Sign indent 10 c : On Other Signs indent 8 d : Individual Sign border 15 d : On Other Signs border 12 Individual Sign Numeral 175E On Other Signs Numeral 120E,
GRNR,Route indicator – named route (eg symbols SG11 - …),Guide Signs,ROUTE_INDICATOR_NAMED_ROUTE_EG_SYMBOLS_SG11_GRNR.svg,400x543 mm,Twin Coast Discovery Twin Coast Discovery Geyser Highway Pacific Coast Highway a 400 400 400 400 b 400 400 540 500 Symbol Twin Coast Twin Coast,
GRNR,Route indicator – named route (eg symbols SG11 - …),Guide Signs,ROUTE_INDICATOR_NAMED_ROUTE_EG_SYMBOLS_SG11_WHITE_GRNR.svg,400x500 mm,Twin Coast Discovery Twin Coast Discovery Geyser Highway Pacific Coast Highway a 400 400 400 400 b 400 400 540 500 Symbol Twin Coast Twin Coast,
GRNR,Route indicator – named route (eg symbols SG11 - …),Guide Signs,ROUTE_INDICATOR_NAMED_ROUTE_EG_SYMBOLS_SG11_BROWN_GRNR.svg,400x400 mm,Twin Coast Discovery Twin Coast Discovery Geyser Highway Pacific Coast Highway a 400 400 400 400 b 400 400 540 500 Symbol Twin Coast Twin Coast,
GRNR,Route indicator – named route (eg symbols SG11 - …),Guide Signs,ROUTE_INDICATOR_NAMED_ROUTE_EG_SYMBOLS_SG11_BLUE_GRNR.svg,400x400 mm,Twin Coast Discovery Twin Coast Discovery Geyser Highway Pacific Coast Highway a 400 400 400 400 b 400 400 540 500 Symbol Twin Coast Twin Coast,
GRSD,"Route indicator – special destination ( eg SM11, SV51 or SM10 symbol)",Guide Signs,ROUTE_INDICATOR_SPECIAL_DESTINATION_EG_SM11_SV51_OR_SM10_SYMBOL_GRSD.svg,240x300 mm,a 240 b 300 Symbol i 157 x 270,
GRVR,Route indicator – special vehicle route (eg SV30 or SU10 symbol),Guide Signs,ROUTE_INDICATOR_SPECIAL_VEHICLE_ROUTE_EG_SV30_OR_SU10_SYMBOL_GRVR.svg,320x180 mm,a 320 b 180 Symbol Heavy motor vehicle 280 x 140,
GRTS,Route indicator –Tsunami evacuation route,Guide Signs,ROUTE_INDICATOR_TSUNAMI_EVACUATION_ROUTE_GRTS.svg,400x500 mm,a 400 b 500 r 40 c 15 d : arrow type B shaft 20 Symbol 'Tsunami evacuation' 300 diameter Symbol 'car' 150x70,
GJN,Street name plate – erected above other GJ signs,Guide Signs,STREET_NAME_PLATE_ERECTED_ABOVE_OTHER_GJ_SIGNS_GJN.svg,800x200 mm,a 800 Rectangle sized to suit message b 200 Rectangle sized to suit message Type Street Upper case 100C Type Street Lower case 100 Tpt Medium Numerals 50 Tpt Medium Chevron Stripe w x h 15 x 100,
GA33,"Three panel, 3 lines of legend - 1:1:1 example",Guide Signs,THREE_PANEL_3_LINES_OF_LEGEND_1_1_1_EXAMPLE_GA33.svg,1900x1200 mm,,
GA34,"Three panel, 4 lines of legend - 2:1:1, 1:2:1 or 1:1:2 example",Guide Signs,THREE_PANEL_4_LINES_OF_LEGEND_2_1_1_1_2_1_OR_1_1_2_EXAMPLE_GA34.svg,1900x1400 mm,,
GA3N,"Three panel, N lines of legend example",Guide Signs,THREE_PANEL_N_LINES_OF_LEGEND_EXAMPLE_GA3N.svg,1675x988 mm,,
GA23,"Two panel, 3 lines of legend - 1:2 or 2:1 example",Guide Signs,TWO_PANEL_3_LINES_OF_LEGEND_1_2_OR_2_1_EXAMPLE_GA23.svg,2450x1200 mm,,
GA24,"Two panel, 4 lines of legend - 2:2 example",Guide Signs,TWO_PANEL_4_LINES_OF_LEGEND_2_2_EXAMPLE_GA24.svg,2302x1413 mm,,
GA25,"Two panel, 5 lines of legend - 2:3 or 3:2 example",Guide Signs,TWO_PANEL_5_LINES_OF_LEGEND_2_3_OR_3_2_EXAMPLE_GA25.svg,2100x1773 mm,,
GA2N,"Two panel, N lines of legend example",Guide Signs,TWO_PANEL_N_LINES_OF_LEGEND_EXAMPLE_GA2N.svg,1675x665 mm,,
GA22,"Two panels, 2 lines of legend - 1 line of legend in each ie 1:1 example",Guide Signs,TWO_PANELS_2_LINES_OF_LEGEND_1_LINE_OF_LEGEND_IN_EACH_IE_1_1_EXAMPLE_GA22.svg,1900x817 mm,,
SAA,Arrow type A,Arrows,ARROW_TYPE_A_SAA.svg,748x400 mm,r 16 20 24 d 80 100 120 c 160 200 240 b varies varies varies a 200 250 300,drawn width 748 mm vs register 200/250/300 mm — check
SAB,Arrow type B,Arrows,ARROW_TYPE_B_SAB.svg,884x600 mm,d 26 39 52 c 10 15 20 b varies varies varies a 30 45 60,drawn width 884 mm vs register 30/45/60 mm — check
SAC,Arrow type C,Arrows,ARROW_TYPE_C_SAC.svg,640x400 mm,r 16 20 24 e 40 50 60 d 80 100 120 c 160 200 240 b 320 400 480 a 200 250 300,drawn width 640 mm vs register 200/250/300 mm — check
SAD,Arrow type D,Arrows,ARROW_TYPE_D_SAD.svg,600x528 mm,r 12 14 16 g 169 197 226 f 20 23 27 e 60 70 80 d 82 96 109 c 245 285 325 b 300 350 400 a 264 308 352,drawn width 600 mm vs register 264/308/352 mm — check
SAE,Arrow type E,Arrows,ARROW_TYPE_E_SAE.svg,600x412 mm,r 9 16 25 e 28 47 75 d 61 101 162 c 150 250 400 b 206 344 550 a 300 500 800,drawn width 600 mm vs register 300/500/800 mm — check
SAF,Arrow type F,Arrows,ARROW_TYPE_F_SAF.svg,716x310 mm,r 3 5 6 f 18 27 36 e 24 36 48 d 6 9 12 c 57 86 114 b varies varies varies a 62 94 124,drawn width 716 mm vs register 62/94/124 mm — check
