code,name,family,file,size,register_dimensions,notes
WZ2,Miscellaneous wind gusts (Wind gusts),Permanent Warning Signs,MISCELLANEOUS_WIND_GUSTS_WIND_GUSTS_WZ2.svg,1028x1028 mm,Symbol and Height S28 Wind Sock 360 S28 Wind Sock 450 S28 Wind Sock 540 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WZ13,Miscellaneous other hazard gate supplementary (Other hazard),Permanent Warning Signs,MISCELLANEOUS_OTHER_HAZARD_GATE_SUPPLEMENTARY_OTHER_HAZARD_WZ13.svg,750x300 mm,a 600 750 900 b 250 300 300 c 15 20 25 d 10 10 10 r 50 50 60 Letters 100D 125D 150D,
WZ13,Miscellaneous other hazard gate supplementary (Other hazard),Permanent Warning Signs,MISCELLANEOUS_OTHER_HAZARD_GATE_SUPPLEMENTARY_OTHER_HAZARD_BLACK_WZ13.svg,55x54 mm,a 600 750 900 b 250 300 300 c 15 20 25 d 10 10 10 r 50 50 60 Letters 100D 125D 150D,
WZ12,Miscellaneous other hazard cattle Stop supplementary (Other hazard),Permanent Warning Signs,MISCELLANEOUS_OTHER_HAZARD_CATTLE_STOP_SUPPLEMENTARY_OTHER_HAZARD_WZ12.svg,750x500 mm,a 600 750 900 b 400 500 600 c 50 63 75 d 15 20 25 e 10 10 10 r 50 50 60 Letters 100D 125D 150D,
WZ11,Miscellaneous other hazard ford supplementary (Other hazard),Permanent Warning Signs,MISCELLANEOUS_OTHER_HAZARD_FORD_SUPPLEMENTARY_OTHER_HAZARD_WZ11.svg,750x300 mm,a 600 750 900 b 250 300 300 c 15 20 25 d 10 10 10 r 50 50 60 Letters 100D 125D 150D,
WZ11,Miscellaneous other hazard ford supplementary (Other hazard),Permanent Warning Signs,MISCELLANEOUS_OTHER_HAZARD_FORD_SUPPLEMENTARY_OTHER_HAZARD_BLACK_WZ11.svg,55x55 mm,a 600 750 900 b 250 300 300 c 15 20 25 d 10 10 10 r 50 50 60 Letters 100D 125D 150D,
WU7,Non motorised users equestrian (Equestrian),Permanent Warning Signs,NON_MOTORISED_USERS_EQUESTRIAN_EQUESTRIAN_WU7.svg,1028x1028 mm,Symbol and Height S19 Equestrian 416 S19 Equestrian 520 S19 Equestrian 624 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WU6,Non motorised users cyclists (Cyclists),Permanent Warning Signs,NON_MOTORISED_USERS_CYCLISTS_CYCLISTS_WU6.svg,1028x1028 mm,Symbol and Height S3 Cycle 344 S3 Cycle 430 S3 Cycle 516 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WU52,Non motorised users school bus route `School Bus Turns` supplementary (School bus route),Permanent Warning Signs,NON_MOTORISED_USERS_SCHOOL_BUS_ROUTE_SCHOOL_BUS_TURNS_SUPPLEMENTARY_SCHOOL_BUS_ROUTE_WU52.svg,750x750 mm,Letters 125C 150C r 50 60 d 10 10 c 20 25 b 65 78 a 750 900,
WU51,Non motorised users school bus route `School Bus Route` supplementary (School bus route),Permanent Warning Signs,NON_MOTORISED_USERS_SCHOOL_BUS_ROUTE_SCHOOL_BUS_ROUTE_SUPPLEMENTARY_SCHOOL_BUS_ROUTE_WU51.svg,750x750 mm,Letters 125C 150C r 50 60 d 10 10 c 20 25 b 65 78 a 750 900,
WU4,Non motorised users belisha beacon disc (Belisha beacon disc),Permanent Warning Signs,NON_MOTORISED_USERS_BELISHA_BEACON_DISC_BELISHA_BEACON_DISC_WU4.svg,400x2000 mm,Shape & size : circle 400mm diameter,
WX1R,Railway level crossing railway crossing ahead steam engine facing left (Railway crossing ahead),Permanent Warning Signs,RAILWAY_LEVEL_CROSSING_RAILWAY_CROSSING_AHEAD_STEAM_ENGINE_FACING_LEFT_RAILWAY_CROSSING_AHEAD_WX1R.svg,1028x1028 mm,Symbol S13 Steam Engine 480 S13 Steam Engine 600 S13 Steam Engine 720 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WX1L,Railway level crossing railway crossing ahead steam engine facing right (Railway crossing ahead),Permanent Warning Signs,RAILWAY_LEVEL_CROSSING_RAILWAY_CROSSING_AHEAD_STEAM_ENGINE_FACING_RIGHT_RAILWAY_CROSSING_AHEAD_WX1L.svg,1028x1028 mm,Symbol S13 Steam Engine 480 S13 Steam Engine 600 S13 Steam Engine 720 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WXL1,Railway level crossing on controlled crossroad level crossing to the left (On controlled crossroad),Permanent Warning Signs,RAILWAY_LEVEL_CROSSING_ON_CONTROLLED_CROSSROAD_LEVEL_CROSSING_TO_THE_LEFT_ON_CONTROLLED_CROSSROAD_WXL1.svg,1028x1028 mm,Arrow Type : A A A r : 50 50 60 l : 60 70 80 k : 10 10 10 j : 15 20 25 i : 150 188 225 h : 300 375 450 g : 50 63 75 f : 25 31 38 e : 110 138 165 d : 100 125 150 c : 250 313 375 b : 80 100 120 a : 600 750 900,
WXR1,Railway level crossing on controlled crossroad level crossing to the right (On controlled crossroad),Permanent Warning Signs,RAILWAY_LEVEL_CROSSING_ON_CONTROLLED_CROSSROAD_LEVEL_CROSSING_TO_THE_RIGHT_ON_CONTROLLED_CROSSROAD_WXR1.svg,1028x1028 mm,Arrow Type : A A A r : 50 50 60 l : 60 70 80 k : 10 10 10 j : 15 20 25 i : 140 177.5 215 h : 290 365 440 g : 50 63 75 f : 25 31 38 e : 110 138 165 d : 100 125 150 c : 250 313 375 b : 100 120 140 a : 600 750 900,
WR4,Road surface gravel surface (Gravel surface),Permanent Warning Signs,ROAD_SURFACE_GRAVEL_SURFACE_GRAVEL_SURFACE_WR4.svg,1028x1028 mm,a 600 750 900 b 15 20 25 c 10 10 10 r 50 50 60 Symbol S30 Gravel Surface 240 S30 Gravel Surface 300 S30 Gravel Surface 350,
WR33,Road surface slippery surface gravel road supplementary (Slippery surface),Permanent Warning Signs,ROAD_SURFACE_SLIPPERY_SURFACE_GRAVEL_ROAD_SUPPLEMENTARY_SLIPPERY_SURFACE_WR33.svg,750x500 mm,Letters 100C 125C 150C r 50 50 60 e 10 10 10 d 15 20 25 c 50 63 75 b 400 500 600 a 600 750 900,
WR1,Road surface uneven surface (Uneven surface),Permanent Warning Signs,ROAD_SURFACE_UNEVEN_SURFACE_UNEVEN_SURFACE_WR1.svg,1028x1028 mm,r 50 50 60 h 10 10 10 g 15 20 25 f 130 163 195 e 100 125 150 d 60 75 90 c 80 100 120 b 560 700 840 a 600 750 900,
WL3R,Lane management lane gain on right (Lane gain),Permanent Warning Signs,LANE_MANAGEMENT_LANE_GAIN_ON_RIGHT_LANE_GAIN_WL3R.svg,1225x1226 mm,Arrow Type A r2 60 r1 515 m 10 l 25 k 316 j 248 i 564 h 100 g 536 f 390 e 246 d 525 c 30 b 1000 a 900,
WL3L,Lane management lane gain on left (Lane gain),Permanent Warning Signs,LANE_MANAGEMENT_LANE_GAIN_ON_LEFT_LANE_GAIN_WL3L.svg,1225x1226 mm,Arrow Type A r2 60 r1 515 m 10 l 25 k 316 j 248 i 564 h 100 g 536 f 390 e 246 d 525 c 30 b 1000 a 900,
WW41,Road width or height overhead electric cable (Overhead electric cable),Permanent Warning Signs,ROAD_WIDTH_OR_HEIGHT_OVERHEAD_ELECTRIC_CABLE_OVERHEAD_ELECTRIC_CABLE_WW41.svg,1028x1028 mm,Symbol S8 Overhead Cable 640 S8 Overhead Cable 790 S8 Overhead Cable 950 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WW32,Road width or height low overhead clearance indicator (Low overhead clearance),Permanent Warning Signs,ROAD_WIDTH_OR_HEIGHT_LOW_OVERHEAD_CLEARANCE_INDICATOR_LOW_OVERHEAD_CLEARANCE_WW32.svg,900x600 mm,'m' Transport D Medium 'x' height = 100 Numerals 200D r2 60 r1 10 l 10 k 25 j 25 i 125 h 100 g 300 f 60 e 205 d 65 c 50 b 600 a 900,
WW31,Road width or height low overhead clearance advance warning (Low overhead clearance),Permanent Warning Signs,ROAD_WIDTH_OR_HEIGHT_LOW_OVERHEAD_CLEARANCE_ADVANCE_WARNING_LOW_OVERHEAD_CLEARANCE_WW31.svg,1028x1028 mm,`m` Transport medium `x` = 75 Transport medium `x` = 94 Transport medium `x` = 113 Numerals 150 D 188 D 225D Arrow A A A r 50 50 60 h 10 10 10 g 15 20 25 f 102 127 153 e 38 48 57 d 240 300 360 c 110 138 165 b 80 100 120 a 600 750 900,
WN3U,Vertical alignment steep up grade 0.12 (Steep up grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_UP_GRADE_0_12_STEEP_UP_GRADE_WN3U.svg,1028x1028 mm,Letters 120D 150D 180D r 50 50 60 h 10 10 10 g 15 20 25 f 480 600 720 e 240 300 360 d 36 45 54 c 104 130 156 b 215 270 325 a 600 750 900,
WN3U,Vertical alignment steep up grade 0.1 (Steep up grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_UP_GRADE_0_1_STEEP_UP_GRADE_WN3U.svg,1028x1028 mm,Letters 120D 150D 180D r 50 50 60 h 10 10 10 g 15 20 25 f 480 600 720 e 240 300 360 d 36 45 54 c 104 130 156 b 215 270 325 a 600 750 900,
WN4U,Vertical alignment steep up grade car symbol (Steep up grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_UP_GRADE_CAR_SYMBOL_STEEP_UP_GRADE_WN4U.svg,1028x1028 mm,Symbol S12 Steep Grade 300 S12 Steep Grade 350 S12 Steep Grade 420 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WN3D,Vertical alignment steep down grade 0.12 (Steep down grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_DOWN_GRADE_0_12_STEEP_DOWN_GRADE_WN3D.svg,1028x1028 mm,Letters 120D 150D 180D r 50 50 60 h 10 10 10 g 15 20 25 f 480 600 720 e 240 300 360 d 36 45 54 c 104 130 156 b 215 270 325 a 600 750 900,
WN3D,Vertical alignment steep down grade 0.1 (Steep down grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_DOWN_GRADE_0_1_STEEP_DOWN_GRADE_WN3D.svg,1028x1028 mm,Letters 120D 150D 180D r 50 50 60 h 10 10 10 g 15 20 25 f 480 600 720 e 240 300 360 d 36 45 54 c 104 130 156 b 215 270 325 a 600 750 900,
WN3D,Vertical alignment steep down grade 0.08 (Steep down grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_DOWN_GRADE_0_08_STEEP_DOWN_GRADE_WN3D.svg,1028x1028 mm,Letters 120D 150D 180D r 50 50 60 h 10 10 10 g 15 20 25 f 480 600 720 e 240 300 360 d 36 45 54 c 104 130 156 b 215 270 325 a 600 750 900,
WN4D,Vertical alignment steep down grade car symbol (Steep down grade),Permanent Warning Signs,VERTICAL_ALIGNMENT_STEEP_DOWN_GRADE_CAR_SYMBOL_STEEP_DOWN_GRADE_WN4D.svg,1028x1028 mm,Symbol S12 Steep Grade 300 S12 Steep Grade 350 S12 Steep Grade 420 r 50 50 60 c 10 10 10 b 15 20 25 a 600 750 900,
WN2,Vertical alignment hump (Hump),Permanent Warning Signs,VERTICAL_ALIGNMENT_HUMP_HUMP_WN2.svg,1028x1028 mm,e rad 200 250 300 r 50 50 60 g 10 10 10 f 15 20 25 e 60 75 90 d 560 700 840 c 40 50 60 b 40 50 60 a 600 750 900,
WN1,Vertical alignment sudden dip (Sudden dip),Permanent Warning Signs,VERTICAL_ALIGNMENT_SUDDEN_DIP_SUDDEN_DIP_WN1.svg,1028x1028 mm,r 50 50 60 f 10 10 10 e 15 20 25 d 260 325 390 c 60 75 90 b 560 700 840 a 600 750 900,
WM10,Horizontal alignment exit speed (Exit speed),Permanent Warning Signs,HORIZONTAL_ALIGNMENT_EXIT_SPEED_EXIT_SPEED_WM10.svg,1400x1400 mm,a 1400 b 100 c 40 d 10 r 80 Letters 200 D Number 300 E,
WM9R,Horizontal alignment truck advisory speed curve to the right (Truck advisory speed),Permanent Warning Signs,HORIZONTAL_ALIGNMENT_TRUCK_ADVISORY_SPEED_CURVE_TO_THE_RIGHT_TRUCK_ADVISORY_SPEED_WM9R.svg,1500x3000 mm,a 1500 b 3000 c 130 d 1139 e 150 f 220 g 50 h 10 r1 470 r2 150 Numbers 400E (compress spacing only by 25%) Arrow Type A Symbol and Height Truck - Tilting 1400,
WM9L,Horizontal alignment truck advisory speed curve to the left (Truck advisory speed),Permanent Warning Signs,HORIZONTAL_ALIGNMENT_TRUCK_ADVISORY_SPEED_CURVE_TO_THE_LEFT_TRUCK_ADVISORY_SPEED_WM9L.svg,1500x3000 mm,a 1500 b 3000 c 130 d 1140 e 150 f 220 g 50 h 10 r1 470 r2 150 Numbers 400E (compress spacing only by 25%) Arrow Type A Symbol and Height Truck - Tilting 1400,
None,Horizontal alignment curve - 90 deg; to 120 deg; with concealed exit (Curve - 90 degrees to 120 degrees),Permanent Warning Signs,HORIZONTAL_ALIGNMENT_CURVE_90_DEG_TO_120_DEG_WITH_CONCEALED_EXIT_CURVE_90_DEGREES_TO_120_DEGREES_None.svg,1028x1028 mm,Arrow Type A A A A r 50 50 60 80 j 10 10 10 10 i 15 20 25 40 h 54 68 81 108 g 100 125 150 200 f 50 63 75 100 e 150 188 225 300 d 120 150 180 240 c 80 100 120 160 b 150 188 225 300 a 600 750 900 1200,
None,Horizontal alignment curve - 15 deg; to 90 deg; with concealed exit (Curve - 15 degrees to 90 degrees),Permanent Warning Signs,HORIZONTAL_ALIGNMENT_CURVE_15_DEG_TO_90_DEG_WITH_CONCEALED_EXIT_CURVE_15_DEGREES_TO_90_DEGREES_None.svg,1028x1028 mm,Arrow Type A A A A r 50 50 60 80 j 10 10 10 00 i 15 20 25 40 h 54 68 81 108 g 100 125 150 200 f 62 78 94 125 e 90 113 135 180 d 70 88 105 140 c 190 238 285 380 b 218 273 327 436 a 600 750 900 1200,
RP22,General supplementary `Give Way` ('GIVE WAY'),Regulatory Signs,GENERAL_SUPPLEMENTARY_GIVE_WAY_GIVE_WAY_RP22.svg,600x250 mm,r 50 50 60 d 10 10 10 c 15 15 15 b 250 300 300 a 600 750 900 Letters 100B 125B 150B,
RJI,Road classification class I (Class I),Regulatory Signs,ROAD_CLASSIFICATION_CLASS_I_CLASS_I_RJI.svg,250x250 mm,a 250 b 25 c 15 d 40 e 15 1st line 50A 2nd line 100C,
RJC,Road classification class C (Class C),Regulatory Signs,ROAD_CLASSIFICATION_CLASS_C_CLASS_C_RJC.svg,250x250 mm,a 250 b 25 c 15 d 40 e 15 1st line 50A 2nd line 100C,
RJ4,Road user restrictions cycles must exit (Cycles must exit),Regulatory Signs,ROAD_USER_RESTRICTIONS_CYCLES_MUST_EXIT_CYCLES_MUST_EXIT_RJ4.svg,600x600 mm,a : 600 b : 100 r : 40 c : 200 d : 160 e : 50 f : 15 g : 10 Arrow Type : C Symbol : S3 Cycle 200,
WV21,Vehicle mounted overdimension `Danger Slow Down` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_DANGER_SLOW_DOWN_OVERDIMENSION_WV21.svg,1100x600 mm,a 1100 b 600 c 70 d 30 r 60 1st line 200C 2nd line 150C,
WV22,Vehicle mounted overdimension `Wide Load Follows` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_WIDE_LOAD_FOLLOWS_OVERDIMENSION_WV22.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV23,Vehicle mounted overdimension `Wide Load Ahead` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_WIDE_LOAD_AHEAD_OVERDIMENSION_WV23.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV24,Vehicle mounted overdimension `House Follows` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_HOUSE_FOLLOWS_OVERDIMENSION_WV24.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV25,Vehicle mounted overdimension `House Ahead` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_HOUSE_AHEAD_OVERDIMENSION_WV25.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV26,Vehicle mounted overdimension `Long Load Follows` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_LONG_LOAD_FOLLOWS_OVERDIMENSION_WV26.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV27,Vehicle mounted overdimension `Long Load Ahead` (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_LONG_LOAD_AHEAD_OVERDIMENSION_WV27.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
WV28B,Vehicle mounted overdimension `Pilot Vehicle` - Option B (Overdimension),Permanent Warning Signs,VEHICLE_MOUNTED_OVERDIMENSION_PILOT_VEHICLE_OPTION_B_OVERDIMENSION_WV28B.svg,1100x520 mm,a 1100 b 520 c 60 d 30 r 60 1st line 150C 2nd line 150C,
T1A,Road workers standard,Permanent Warning Signs,ROAD_WORKERS_STANDARD_T1A.svg,1029x1019 mm,a 750 b 25 r 50 Symbol and Height S29 Road Works 600,
T1B,Road workers with backing board (With backing board),Permanent Warning Signs,ROAD_WORKERS_WITH_BACKING_BOARD_WITH_BACKING_BOARD_T1B.svg,1200x1200 mm,Symbol and Height S29 Road Works 688 r2 60 r1 60 c 30 b 850 a 1200,
T121,Road workers `Next x km` supplementary 1 km for standard ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_1_KM_FOR_STANDARD_NEXT_X_KM_SUPPLEMENTARY_T121.svg,900x300 mm,a 900 b 300 c 100 d 25 r 50 `NEXT` 100C Numeral 150D `km` NZ transport medium `x` height = 70,
none,Road workers `Next x km` supplementary 1 km for backing board ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_1_KM_FOR_BACKING_BOARD_NEXT_X_KM_SUPPLEMENTARY_none.svg,1200x450 mm,Numeral 175D `NEXT` 125C r 60 d 30 c 125 b 450 a 1200 `km` NZ transport medium `x` height = 88,
T121,Road workers `Next x km` supplementary 2 km for standard ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_2_KM_FOR_STANDARD_NEXT_X_KM_SUPPLEMENTARY_T121.svg,900x300 mm,a 900 b 300 c 100 d 25 r 50 `NEXT` 100C Numeral 150D `km` NZ transport medium `x` height = 70,
none,Road workers `Next x km` supplementary 2 km for backing board ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_2_KM_FOR_BACKING_BOARD_NEXT_X_KM_SUPPLEMENTARY_none.svg,1200x450 mm,a 1200 b 450 c 125 d 30 r 60 `NEXT` 125C Numeral 175D `km` NZ transport medium `x` height = 88,
T121,Road workers `Next x km` supplementary 3 km for standard ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_3_KM_FOR_STANDARD_NEXT_X_KM_SUPPLEMENTARY_T121.svg,900x300 mm,a 900 b 300 c 100 d 25 r 50 `NEXT` 100C Numeral 150D `km` NZ transport medium `x` height = 70,
none,Road workers `Next x km` supplementary 3 km for backing board ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_3_KM_FOR_BACKING_BOARD_NEXT_X_KM_SUPPLEMENTARY_none.svg,1200x450 mm,a 1200 b 450 c 125 d 30 r 60 `NEXT` 125C Numeral 175D `km` NZ transport medium `x` height = 88,
T121,Road workers `Next x km` supplementary 4 km for standard ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_4_KM_FOR_STANDARD_NEXT_X_KM_SUPPLEMENTARY_T121.svg,900x300 mm,a 900 b 300 c 100 d 25 r 50 `NEXT` 100C Numeral 150D `km` NZ transport medium `x` height = 70,
none,Road workers `Next x km` supplementary 4 km for backing board ('Next X km' supplementary),Permanent Warning Signs,ROAD_WORKERS_NEXT_X_KM_SUPPLEMENTARY_4_KM_FOR_BACKING_BOARD_NEXT_X_KM_SUPPLEMENTARY_none.svg,1200x450 mm,a 1200 b 450 c 125 d 30 r 60 `NEXT` 125C Numeral 175D `km` NZ transport medium `x` height = 88,
T145,Road workers `Wet Tar` supplementary for standard ('WET TAR' supplementary),Permanent Warning Signs,ROAD_WORKERS_WET_TAR_SUPPLEMENTARY_FOR_STANDARD_WET_TAR_SUPPLEMENTARY_T145.svg,900x300 mm,a 900 b 300 c 25 r 50 Letters 120D,
T145B,Road workers `Wet Tar` supplementary for backing board ('WET TAR' supplementary),Permanent Warning Signs,ROAD_WORKERS_WET_TAR_SUPPLEMENTARY_FOR_BACKING_BOARD_WET_TAR_SUPPLEMENTARY_T145B.svg,1200x450 mm,a 1200 b 450 c 30 r 60 Letters 160D,
T132,Road workers `Grader` supplementary for standard ('GRADER' supplementary),Permanent Warning Signs,ROAD_WORKERS_GRADER_SUPPLEMENTARY_FOR_STANDARD_GRADER_SUPPLEMENTARY_T132.svg,900x300 mm,a 900 b 300 c 25 r 50 Letters 120D,
none,Road workers `Grader` supplementary for backing board ('GRADER' supplementary),Permanent Warning Signs,ROAD_WORKERS_GRADER_SUPPLEMENTARY_FOR_BACKING_BOARD_GRADER_SUPPLEMENTARY_none.svg,1200x450 mm,Letters 160D r 60 c 30 b 450 a 1200,
T133,Road workers `Skid Testing` supplementary for standard ('SKID TESTING' supplementary),Permanent Warning Signs,ROAD_WORKERS_SKID_TESTING_SUPPLEMENTARY_FOR_STANDARD_SKID_TESTING_SUPPLEMENTARY_T133.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120D,
none,Road workers `Skid Testing` supplementary for backing board ('SKID TESTING' supplementary),Permanent Warning Signs,ROAD_WORKERS_SKID_TESTING_SUPPLEMENTARY_FOR_BACKING_BOARD_SKID_TESTING_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160D,
T134,Road workers `Road Marking` supplementary for standard ('ROAD MARKING' supplementary),Permanent Warning Signs,ROAD_WORKERS_ROAD_MARKING_SUPPLEMENTARY_FOR_STANDARD_ROAD_MARKING_SUPPLEMENTARY_T134.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120D,
none,Road workers `Road Marking` supplementary for backing board ('ROAD MARKING' supplementary),Permanent Warning Signs,ROAD_WORKERS_ROAD_MARKING_SUPPLEMENTARY_FOR_BACKING_BOARD_ROAD_MARKING_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160D,
T135,Road workers `On Side Road` supplementary for standard ('ON SIDE ROAD' supplementary),Permanent Warning Signs,ROAD_WORKERS_ON_SIDE_ROAD_SUPPLEMENTARY_FOR_STANDARD_ON_SIDE_ROAD_SUPPLEMENTARY_T135.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120D,
none,Road workers `On Side Road` supplementary for backing board ('ON SIDE ROAD' supplementary),Permanent Warning Signs,ROAD_WORKERS_ON_SIDE_ROAD_SUPPLEMENTARY_FOR_BACKING_BOARD_ON_SIDE_ROAD_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160D,
T136,Road workers `Mower` supplementary for standard ('MOWER' supplementary),Permanent Warning Signs,ROAD_WORKERS_MOWER_SUPPLEMENTARY_FOR_STANDARD_MOWER_SUPPLEMENTARY_T136.svg,900x300 mm,a 900 b 300 c 25 r 50 Letters 120D,
none,Road workers `Mower` supplementary for backing board ('MOWER' supplementary),Permanent Warning Signs,ROAD_WORKERS_MOWER_SUPPLEMENTARY_FOR_BACKING_BOARD_MOWER_SUPPLEMENTARY_none.svg,1200x450 mm,a 1200 b 450 c 30 r 60 Letters 160D,
T137,Road workers `Weed Sprayer` supplementary for standard ('WEED SPRAYER' supplementary),Permanent Warning Signs,ROAD_WORKERS_WEED_SPRAYER_SUPPLEMENTARY_FOR_STANDARD_WEED_SPRAYER_SUPPLEMENTARY_T137.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120D,
none,Road workers `Weed Sprayer` supplementary for backing board ('WEED SPRAYER' supplementary),Permanent Warning Signs,ROAD_WORKERS_WEED_SPRAYER_SUPPLEMENTARY_FOR_BACKING_BOARD_WEED_SPRAYER_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160D,
T138,Road workers `Shoulder Closed` supplementary for standard ('SHOULDER CLOSED' supplementary),Permanent Warning Signs,ROAD_WORKERS_SHOULDER_CLOSED_SUPPLEMENTARY_FOR_STANDARD_SHOULDER_CLOSED_SUPPLEMENTARY_T138.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120C,
none,Road workers `Shoulder Closed` supplementary for backing board ('SHOULDER CLOSED' supplementary),Permanent Warning Signs,ROAD_WORKERS_SHOULDER_CLOSED_SUPPLEMENTARY_FOR_BACKING_BOARD_SHOULDER_CLOSED_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160C,
T139,Road workers `Surveying` supplementary for standard ('SURVEYING' supplementary),Permanent Warning Signs,ROAD_WORKERS_SURVEYING_SUPPLEMENTARY_FOR_STANDARD_SURVEYING_SUPPLEMENTARY_T139.svg,900x300 mm,a 900 b 300 c 25 r 50 Letters 120C,
none,Road workers `Surveying` supplementary for backing board ('SURVEYING' supplementary),Permanent Warning Signs,ROAD_WORKERS_SURVEYING_SUPPLEMENTARY_FOR_BACKING_BOARD_SURVEYING_SUPPLEMENTARY_none.svg,1200x450 mm,a 1200 b 450 c 30 r 60 Letters 160C,
T140,Road workers `Bridge Repairs` supplementary for standard ('BRIDGE REPAIRS' supplementary),Permanent Warning Signs,ROAD_WORKERS_BRIDGE_REPAIRS_SUPPLEMENTARY_FOR_STANDARD_BRIDGE_REPAIRS_SUPPLEMENTARY_T140.svg,900x450 mm,a 900 b 450 c 65 d 25 r 50 Letters 120D,
none,Road workers `Bridge Repairs` supplementary for backing board ('BRIDGE REPAIRS' supplementary),Permanent Warning Signs,ROAD_WORKERS_BRIDGE_REPAIRS_SUPPLEMENTARY_FOR_BACKING_BOARD_BRIDGE_REPAIRS_SUPPLEMENTARY_none.svg,1200x600 mm,a 1200 b 600 c 80 d 30 r 60 Letters 160D,
